gsId,name,type,gradeRange,enrollment,gsRating,parentRating,city,state,districtId,district,districtNCESId,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,distance,schoolStatsLink
6925,Fair Oaks Elementary School,public,K-5,424.0,3.0,5.0,Redwood City,CA,795,Redwood City Elementary School District,632130,"2950 Fair Oaks Avenue, 
Redwood City, CA  94063",(650) 482-2403,(650) 367-4356,http://www.rcsdk8.net/fairoaks,63213004964.0,37.4791,-122.20591,https://www.greatschools.org/california/redwood-city/6925-Fair-Oaks-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6925-Fair-Oaks-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6925-Fair-Oaks-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.95,https://www.greatschools.org/california/redwood-city/6925-Fair-Oaks-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6926,Henry Ford Elementary School,public,K-5,454.0,5.0,4.0,Redwood City,CA,795,Redwood City Elementary School District,632130,"2498 Massachusetts Avenue, 
Redwood City, CA  94061",(650) 482-2404,(650) 367-4357,http://www.rcsdk8.net/henryford,63213004967.0,37.45603,-122.23369,https://www.greatschools.org/california/redwood-city/6926-Henry-Ford-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6926-Henry-Ford-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6926-Henry-Ford-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.73,https://www.greatschools.org/california/redwood-city/6926-Henry-Ford-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6927,Garfield Elementary School,public,K-8,677.0,2.0,3.0,Menlo Park,CA,795,Redwood City Elementary School District,632130,"3600 Middlefield Road, 
Menlo Park, CA  94025",(650) 482-2405,(650) 367-4358,http://www.rcsdk8.net/garfield,63213004965.0,37.4701,-122.19946999999999,https://www.greatschools.org/california/menlo-park/6927-Garfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/menlo-park/6927-Garfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/menlo-park/6927-Garfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.33,https://www.greatschools.org/california/menlo-park/6927-Garfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6928,John Gill Elementary School,public,K-5,465.0,6.0,4.0,Redwood City,CA,795,Redwood City Elementary School District,632130,"555 Avenue Del Ora, 
Redwood City, CA  94062",(650) 482-2406,(650) 367-4359,http://www.rcsdk8.net/johngill,63213004969.0,37.474674,-122.24089,https://www.greatschools.org/california/redwood-city/6928-John-Gill-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6928-John-Gill-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6928-John-Gill-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.77,https://www.greatschools.org/california/redwood-city/6928-John-Gill-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6929,Hawes Elementary School,public,K-5,432.0,5.0,4.0,Redwood City,CA,795,Redwood City Elementary School District,632130,"909 Roosevelt Avenue, 
Redwood City, CA  94061",(650) 482-2407,(650) 367-4360,http://www.rcsdk8.net/Domain/251,63213004966.0,37.473290000000006,-122.23285,https://www.greatschools.org/california/redwood-city/6929-Hawes-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6929-Hawes-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6929-Hawes-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.25,https://www.greatschools.org/california/redwood-city/6929-Hawes-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6930,Hoover Elementary School,public,K-8,750.0,5.0,5.0,Redwood City,CA,795,Redwood City Elementary School District,632130,"701 Charter Street, 
Redwood City, CA  94063",(650) 482-2408,(650) 367-4361,http://www.rcsdk8.net/hoover,63213004968.0,37.481809999999996,-122.216095,https://www.greatschools.org/california/redwood-city/6930-Hoover-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6930-Hoover-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6930-Hoover-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.99,https://www.greatschools.org/california/redwood-city/6930-Hoover-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6931,John F. Kennedy Middle School,public,5-8,804.0,5.0,3.0,Redwood City,CA,795,Redwood City Elementary School District,632130,"2521 Goodwin Avenue, 
Redwood City, CA  93239",(650) 365-4611,(650) 367-4362,http://www.rcsdk8.net/kennedy,63213004970.0,37.460316,-122.23898,https://www.greatschools.org/california/redwood-city/6931-John-F.-Kennedy-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6931-John-F.-Kennedy-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6931-John-F.-Kennedy-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.12,https://www.greatschools.org/california/redwood-city/6931-John-F.-Kennedy-Middle-School/?utm_source=GSAPI&utm_medium=referral
6932,Mckinley Institute Of Technology,public,6-8,407.0,4.0,4.0,Redwood City,CA,795,Redwood City Elementary School District,632130,"400 Duane Street, 
Redwood City, CA  94062",(650) 482-2410,(650) 367-4363,http://www.rcsdk8.net/mit,63213004971.0,37.482094000000004,-122.236,https://www.greatschools.org/california/redwood-city/6932-Mckinley-Institute-Of-Technology/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6932-Mckinley-Institute-Of-Technology/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6932-Mckinley-Institute-Of-Technology/?utm_source=GSAPI&utm_medium=referral#Reviews,0.64,https://www.greatschools.org/california/redwood-city/6932-Mckinley-Institute-Of-Technology/?utm_source=GSAPI&utm_medium=referral
6933,North Star Academy,public,3-8,541.0,10.0,4.0,Redwood City,CA,795,Redwood City Elementary School District,632130,"400 Duane Street, 
Redwood City, CA  94062",(650) 482-5973,(650) 482-5980,http://www.rcsdk8.net/northstar,63213007422.0,37.482094000000004,-122.236,https://www.greatschools.org/california/redwood-city/6933-North-Star-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6933-North-Star-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6933-North-Star-Academy/?utm_source=GSAPI&utm_medium=referral#Reviews,2.21,https://www.greatschools.org/california/redwood-city/6933-North-Star-Academy/?utm_source=GSAPI&utm_medium=referral
6934,Roosevelt Elementary School,public,K-8,660.0,6.0,5.0,Redwood City,CA,795,Redwood City Elementary School District,632130,"2223 Vera Ave., 
Redwood City, CA  94061",(650) 482-2413,(650) 367-4365,http://www.rcsd.k12.ca.us/site/Default.aspx?PageID=1952,63213004972.0,37.466564,-122.245865,https://www.greatschools.org/california/redwood-city/6934-Roosevelt-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6934-Roosevelt-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6934-Roosevelt-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.6,https://www.greatschools.org/california/redwood-city/6934-Roosevelt-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6935,Selby Lane Elementary School,public,K-8,712.0,5.0,4.0,Atherton,CA,795,Redwood City Elementary School District,632130,"170 Selby Lane, 
Atherton, CA  94027",(650) 482-2415,(650) 367-4366,http://www.rcsdk8.net/selbylane,63213004973.0,37.458115,-122.22021000000001,https://www.greatschools.org/california/atherton/6935-Selby-Lane-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/atherton/6935-Selby-Lane-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/atherton/6935-Selby-Lane-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.83,https://www.greatschools.org/california/atherton/6935-Selby-Lane-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6936,Taft Elementary School,public,K-5,561.0,4.0,3.0,Redwood City,CA,795,Redwood City Elementary School District,632130,"903 Tenth Avenue Redwood City, 
Redwood City, CA  94063",(650) 482-2416,(650) 367-4367,http://www.rcsdk8.net/taft,63213004974.0,37.48003,-122.19438000000001,https://www.greatschools.org/california/redwood-city/6936-Taft-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6936-Taft-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6936-Taft-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.73,https://www.greatschools.org/california/redwood-city/6936-Taft-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6937,Allen (Decima M.) Elementary School,public,K-5,360.0,5.0,4.0,San Bruno,CA,796,San Bruno Park Elementary School District,634230,"875 West Angus Avenue, 
San Bruno, CA  94066",(650) 624-3140,(650) 875-7490,www.sbpsd.k12.ca.us/schools/allen,63423005393.0,37.6243,-122.4156,https://www.greatschools.org/california/san-bruno/6937-Allen-(Decima-M.)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6937-Allen-(Decima-M.)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6937-Allen-(Decima-M.)-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.71,https://www.greatschools.org/california/san-bruno/6937-Allen-(Decima-M.)-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6938,Belle Air Elementary School,public,K-5,315.0,1.0,4.0,San Bruno,CA,796,San Bruno Park Elementary School District,634230,"450 Third Avenue, 
San Bruno, CA  94066",(650) 624-3155,(650) 875-7596,www.sbpsd.k12.ca.us/schools/belle,63423005394.0,37.623974,-122.40621000000002,https://www.greatschools.org/california/san-bruno/6938-Belle-Air-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6938-Belle-Air-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6938-Belle-Air-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,4.21,https://www.greatschools.org/california/san-bruno/6938-Belle-Air-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6940,El Crystal Elementary School,public,K-5,228.0,7.0,4.0,San Bruno,CA,796,San Bruno Park Elementary School District,634230,"201 North Balboa Way, 
San Bruno, CA  94066",(650) 624-3150,(650) 875-9308,www.sbpsd.k12.ca.us/schools/elcrystal,63423005396.0,37.614470000000004,-122.41297,https://www.greatschools.org/california/san-bruno/6940-El-Crystal-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6940-El-Crystal-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6940-El-Crystal-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.33,https://www.greatschools.org/california/san-bruno/6940-El-Crystal-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6941,John Muir Elementary School,public,K-5,344.0,8.0,5.0,San Bruno,CA,796,San Bruno Park Elementary School District,634230,"130 Cambridge Lane, 
San Bruno, CA  94066",(650) 624-3160,(650) 875-9462,www.sbpsd.k12.ca.us,63423005397.0,37.61288,-122.43551000000001,https://www.greatschools.org/california/san-bruno/6941-John-Muir-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6941-John-Muir-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6941-John-Muir-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.94,https://www.greatschools.org/california/san-bruno/6941-John-Muir-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6942,Parkside Intermediate School,public,6-8,516.0,5.0,3.0,San Bruno,CA,796,San Bruno Park Elementary School District,634230,"1801 Niles Avenue, 
San Bruno, CA  94066",(650) 624-3180,(650) 877-8195,www.sbpsd.k12.ca.us/schools/parkside,63423005398.0,37.616642,-122.41933,https://www.greatschools.org/california/san-bruno/6942-Parkside-Intermediate-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6942-Parkside-Intermediate-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6942-Parkside-Intermediate-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.54,https://www.greatschools.org/california/san-bruno/6942-Parkside-Intermediate-School/?utm_source=GSAPI&utm_medium=referral
6943,Rollingwood Elementary School,public,K-5,279.0,5.0,4.0,San Bruno,CA,796,San Bruno Park Elementary School District,634230,"2500 Cottonwood Drive, 
San Bruno, CA  94066",(650) 624-3165,(650) 877-8298,www.sbpsd.k12.ca.us/schools/rollingwood,63423005399.0,37.630123,-122.44436999999999,https://www.greatschools.org/california/san-bruno/6943-Rollingwood-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6943-Rollingwood-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-bruno/6943-Rollingwood-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.34,https://www.greatschools.org/california/san-bruno/6943-Rollingwood-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6946,Central Middle School,public,6-8,704.0,10.0,4.0,San Carlos,CA,797,San Carlos Elementary School District,634290,"757 Cedar Street, 
San Carlos, CA  94070",(650) 508-7321,(650) 508-7321,www.centralsancarlos.com/,63429005402.0,37.500725,-122.26213,https://www.greatschools.org/california/san-carlos/6946-Central-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-carlos/6946-Central-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-carlos/6946-Central-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.38,https://www.greatschools.org/california/san-carlos/6946-Central-Middle-School/?utm_source=GSAPI&utm_medium=referral
6950,Carlmont High School,public,9-12,2183.0,9.0,4.0,Belmont,CA,798,Sequoia Union High School District,636390,"1400 Alameda De Las Pulgas, 
Belmont, CA  94002",(650) 595-0210,(650) 591-6067,http://www.carlmont.seq.org,63639006194.0,37.50758,-122.28908,https://www.greatschools.org/california/belmont/6950-Carlmont-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/belmont/6950-Carlmont-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/belmont/6950-Carlmont-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,4.65,https://www.greatschools.org/california/belmont/6950-Carlmont-High-School/?utm_source=GSAPI&utm_medium=referral
6951,Menlo-Atherton High School,public,9-12,2275.0,8.0,4.0,Atherton,CA,798,Sequoia Union High School District,636390,"555 Middlefield Road, 
Atherton, CA  94025",(650) 322-5311,(650) 323-1411,http://www.mabears.org,63639006195.0,37.459106,-122.17331000000001,https://www.greatschools.org/california/atherton/6951-Menlo-Atherton-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/atherton/6951-Menlo-Atherton-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/atherton/6951-Menlo-Atherton-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.72,https://www.greatschools.org/california/atherton/6951-Menlo-Atherton-High-School/?utm_source=GSAPI&utm_medium=referral
6952,Redwood High School,public,9-12,273.0,,5.0,Redwood City,CA,798,Sequoia Union High School District,636390,"1968 Old County Road, 
Redwood City, CA  94063",(650) 369-1411,(650) 261-0213,http://redwood.seq.org/,63639006196.0,37.4945,-122.24451,https://www.greatschools.org/california/redwood-city/6952-Redwood-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6952-Redwood-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6952-Redwood-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.05,https://www.greatschools.org/california/redwood-city/6952-Redwood-High-School/?utm_source=GSAPI&utm_medium=referral
6953,Sequoia High School,public,9-12,2143.0,6.0,4.0,Redwood City,CA,798,Sequoia Union High School District,636390,"1201 Brewster Avenue, 
Redwood City, CA  94062",(650) 367-9780,(650) 368-5180,www.sequoiahs.org,63639006198.0,37.486059999999995,-122.23738999999999,https://www.greatschools.org/california/redwood-city/6953-Sequoia-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6953-Sequoia-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/redwood-city/6953-Sequoia-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.65,https://www.greatschools.org/california/redwood-city/6953-Sequoia-High-School/?utm_source=GSAPI&utm_medium=referral
